"","survival","fine","decomp","growth","N","sp.pair"
"577",-4.2,-0.2058,0.00631622343477117,-1.606,-0.00253600000000004,"elong + leech"
"578",-4.8,-0.08248,0.0360411729253916,-1.806,-0.000541999999999987,"elong + leech"
"579",-4,-0.11866,0.0231287543044529,-5.25066666666667,-0.00479800000000002,"elong + leech"
"580",-3.6,0.0505599999999998,0.0452829918730929,-2.616,0.000448000000000004,"elong + leech"
"581",-4.6,-0.0133400000000002,0.0236658615408928,-1.713,0.00211600000000001,"elong + leech"
"582",-2.6,-0.0736200000000001,0.0601376812240435,0.255,-0.00335200000000002,"elong + leech"
"583",-2.4,0.09688,0.0356830337226031,-1.452,-1.6000000000016e-05,"elong + leech"
"584",-3.8,0.06414,0.0028826464333514,-2.218,-0.000416000000000027,"elong + leech"
"585",-5.8,0.00861999999999996,0.0372610761754156,-3,0.000219999999999998,"elong + leech"
"586",-3.4,-0.0515400000000001,0.0518122713801345,-3.428,-0.00383800000000006,"elong + leech"
"587",-5,-0.10042,0.0473978241759295,-3.665,-0.00068199999999996,"elong + leech"
"588",-3.6,0.00847999999999971,0.0157512257306104,-0.286,0.00112000000000001,"elong + leech"
"589",-4,-0.0576400000000002,0.003510286433273,-2.436,-0.000284000000000062,"elong + leech"
"590",-4.8,0.00861999999999996,0.0332447756742568,-4.352,0.00218199999999996,"elong + leech"
"591",-5,-0.0864200000000001,0.0466289363483974,-3.064,-0.000545999999999991,"elong + leech"
"592",-6.2,0.19592,0.033630557132684,-6.208,-0.00173400000000007,"elong + leech"
"593",-5.4,0.0248599999999999,0.0285230152605718,-2.29,0.000798000000000021,"elong + leech"
"594",-4,-0.02522,0.0365011869147089,-5.352,-0.00285399999999997,"elong + leech"
"595",-3.2,0.00931999999999994,0.0494009224236303,-3.913,-0.001444,"elong + leech"
"596",-3.8,0.00721999999999989,0.0150658471862851,-2.394,0.00143799999999999,"elong + leech"
"597",-3.6,-0.0486400000000001,0.0394619525708352,-1.456,0.000307999999999975,"elong + leech"
"598",-1.6,-0.0731399999999999,0.00248548502423795,-4.021,-0.00123200000000001,"elong + leech"
"599",-3.8,-0.0911400000000001,-0.024282511872431,-1.16,0.00128400000000001,"elong + leech"
"600",-3.2,-0.18138,-0.00514290284563013,-1.16,0.001108,"elong + leech"
"601",-3.8,-0.0646600000000001,0.0497493153354563,-4.128,-0.00214199999999998,"elong + leech"
"602",-3.6,-0.0137,0.0517675302603303,-3.524,-0.00502800000000003,"elong + leech"
"603",-1.6,0.0824399999999999,0.0130086370357298,-2.548,-0.00259800000000004,"elong + leech"
"604",-2.6,0.0656199999999999,0.0296373557543939,-2.94,0.00190799999999997,"elong + leech"
"605",-2.8,0.00773999999999986,-0.0218380622686779,-4.24,0.000280000000000002,"elong + leech"
"606",-2,-0.0589200000000001,0.0547157597320214,2.166,-0.00179000000000001,"elong + leech"
"607",-2.2,-0.05532,-0.0177459200536529,-3.61066666666667,-0.00516800000000001,"elong + leech"
"608",-4.4,-0.20026,0.0526907600243434,-3.204,-0.00183,"elong + leech"
"609",-6,-0.0308200000000001,0.0211581154297457,-6.91866666666667,-0.000634000000000023,"elong + leech"
"610",-5,-0.06404,0.0147949122127714,-3.045,-0.00151000000000001,"elong + leech"
"611",-4.2,-0.0344200000000001,0.0259912541793479,-2.003,-7.60000000000205e-05,"elong + leech"
"612",-3,-0.0223599999999999,0.0486975609535415,-3.88,0.000273999999999996,"elong + leech"
"613",-3.2,-0.0451799999999999,0.0357536870605579,-3.136,-0.00201800000000002,"elong + leech"
"614",-1.6,0.1238,0.0462431548899702,-4.388,-8.80000000000325e-05,"elong + leech"
"615",-5.4,-0.12782,0.0331641305372453,-0.554,-0.00269400000000003,"elong + leech"
"616",-2.8,0.0427599999999999,0.0509231121218988,-1.119,-0.00168999999999997,"elong + leech"
"617",-3.8,0.0241399999999999,0.0319058917946226,-1,-0.001662,"elong + leech"
"618",-6.2,-0.01464,0.020585488996009,-1.806,-0.00387399999999999,"elong + leech"
"619",-3,-0.06726,0.0223232842243644,-2.29,9.3999999999983e-05,"elong + leech"
"620",-6.2,-0.08458,0.031885100610556,-3.938,0.000222,"elong + leech"
"621",-2.6,0.0274,0.0658801711504562,-5.044,-0.000917999999999974,"elong + leech"
"622",-4.4,0.13428,0.0536287316609041,-2.25,-0.00410799999999995,"elong + leech"
"623",-4,0.10696,0.0351368769360822,-2,0.000351999999999963,"elong + leech"
"624",-4.6,-0.0132800000000001,0.000818789892746086,-0.32,-0.00252600000000003,"elong + leech"
"625",-6.4,-0.0141600000000002,0.00131054261001612,-2.71733333333333,0.001162,"elong + leech"
"626",-6.2,-0.0456200000000001,0.0278590395454107,-2.609,-0.00416800000000001,"elong + leech"
"627",-3.6,-0.0378000000000002,0.0240687407464925,-3.996,-0.000396000000000007,"elong + leech"
"628",-5.8,0.0879799999999999,0.0180732031176626,-1.048,-0.00290600000000002,"elong + leech"
"629",-3.8,-0.0709800000000001,0.0438989056334901,-3.364,-0.00176799999999999,"elong + leech"
"630",-4.4,0.0789,0.0234220864827558,-2.024,0.00252799999999997,"elong + leech"
"631",-4,0.0238999999999999,0.02115262861187,-2.536,-0.00450600000000001,"elong + leech"
"632",-4,0.0363199999999999,0.00659519874535602,-0.0950000000000006,-0.00347000000000003,"elong + leech"
"633",-3.2,-0.08418,0.060398554029353,-6.136,-0.00204600000000005,"elong + leech"
"634",-1.6,0.00701999999999992,0.0510290870003128,-3.848,-0.00694399999999995,"elong + leech"
"635",-4.6,-0.0378600000000001,0.0559729809173842,-3.504,-0.00264000000000003,"elong + leech"
"636",-3.2,-0.22206,0.0483402619295371,-3.854,-0.00430199999999997,"elong + leech"
"637",-2.4,0.0138399999999999,0.0479631084629336,-6.052,-0.00118400000000002,"elong + leech"
"638",-3.6,-0.15722,0.0206843047006999,-2.85733333333333,-0.000352000000000019,"elong + leech"
"639",-4.4,0.0204199999999999,0.0382235661684168,-2.288,-0.00228,"elong + leech"
"640",-5,-0.0395399999999999,0.0556715489209478,-4.417,0.002114,"elong + leech"
"641",-3.8,0.00391999999999992,0.0411914759373896,-3.22,0.000761999999999985,"elong + leech"
"642",-3,0.0165399999999999,0.0223232842243644,-1.972,0.000991999999999993,"elong + leech"
"643",-4.6,0.0132199999999998,0.0402731847636616,-4.096,-0.000269999999999992,"elong + leech"
"644",-5.2,-0.13256,0.0140289749938854,-2.634,-0.00561999999999996,"elong + leech"
"645",-3.6,0.0424599999999999,0.0440901808228353,-4.004,0.000637999999999972,"elong + leech"
"646",-3,0.00906000000000007,0.0275532581049622,-2.32133333333333,-0.000437999999999994,"elong + leech"
"647",-3,-0.05526,0.0299886581586343,-2.336,-0.00191799999999998,"elong + leech"
"648",-5.4,0.0661799999999999,0.0304301090529284,-3.13066666666667,-0.00130200000000003,"elong + leech"
"649",-5,-0.0223800000000002,0.0428995895681631,-3.52666666666667,-0.00323799999999996,"elong + leech"
"650",-6,0.03892,0.0537425031242776,-2.139,-0.000643999999999978,"elong + leech"
"651",-5.6,-0.00475999999999999,0.0191027401897287,-2.096,0.00148999999999994,"elong + leech"
"652",-3.6,-0.0825400000000001,0.050566091218249,-1.42533333333333,0.00133,"elong + leech"
"653",-4.6,-0.0583,0.0368568305090456,-4.288,0.00452000000000002,"elong + leech"
"654",-3.6,0.04026,-0.00360363052620227,-2.744,-0.00233200000000006,"elong + leech"
"655",-4.4,-0.0709600000000001,0.0196355333213949,-0.309,6.00000000000045e-05,"elong + leech"
"656",-5.8,-0.0465800000000001,0.0511559577865224,-3.968,-8.000000000008e-06,"elong + leech"
"657",-4,-0.0468000000000001,0.0523473632121066,-1.092,-0.00242800000000004,"elong + leech"
"658",-2.4,0.07126,0.00726703977162463,-2.804,-0.00250600000000001,"elong + leech"
"659",-2.6,0.0126199999999999,0.0510641225629181,0.183999999999998,-0.000518000000000018,"elong + leech"
"660",-4.4,-0.17288,0.0388799366992562,-5.56,0.001052,"elong + leech"
"661",-3.6,-0.0589000000000001,0.0126939556741662,-1.67733333333333,0.000161999999999995,"elong + leech"
"662",-2.8,-0.0302800000000002,0.0432522513697534,-3.05733333333333,-0.00420799999999999,"elong + leech"
"663",-5,-0.0823399999999999,0.0527488468474968,-3.316,0.00241000000000002,"elong + leech"
"664",-3.2,-0.1461,0.0118531275709864,-0.526000000000001,0.001608,"elong + leech"
"665",-4.6,-0.24344,0.0231287543044529,-2.10666666666667,0.000132000000000021,"elong + leech"
"666",-2.8,-0.0926399999999999,-0.0172518166986727,-5.382,-0.00272600000000001,"elong + leech"
"667",-3,-0.000700000000000145,-0.0046115766857478,-1.888,-0.00333,"elong + leech"
"668",-4.6,0.03332,0.055587199458957,-3.8,0.00247599999999998,"elong + leech"
"669",-5.6,-0.04138,0.0428447338247466,-1.9,-0.00379600000000002,"elong + leech"
"670",-4.8,-0.10126,0.0162973825171313,-5.572,0.00231199999999998,"elong + leech"
"671",-3.8,-0.06652,0.0406852710722622,-2.304,-0.00358199999999997,"elong + leech"
"672",-2.4,-0.0559999999999999,0.0371247639100254,-0.176000000000001,-0.00307200000000002,"elong + leech"
"673",-3.2,-0.05054,0.0302119167937145,-3.528,-0.00345999999999996,"elong + leech"
"674",-2.2,-0.0300600000000002,0.0640019808723181,-2.5,-0.00242199999999998,"elong + leech"
"675",-3.2,0.00701999999999992,0.00099033313736685,-4.027,0.00109599999999999,"elong + leech"
"676",-2.6,0.0251399999999998,0.0308309288018125,-2.164,-0.00159199999999998,"elong + leech"
"677",-1.8,0.0393999999999999,0.0341242662510763,-2.912,-9.99999999995449e-06,"elong + leech"
"678",-4,-0.0879200000000001,0.0425128123286462,-4.361,0.00164200000000003,"elong + leech"
"679",-4.8,-0.22276,0.0714848240407311,-3.812,0.000398000000000009,"elong + leech"
"680",-3.6,-0.04234,0.0335964261916957,-4.624,0.001002,"elong + leech"
"681",-3.8,-0.00774000000000019,0.0072700777810219,-2.672,-0.00618800000000003,"elong + leech"
"682",-1.8,0.0782,-0.0073107075394036,-3.608,-0.00274400000000002,"elong + leech"
"683",-4.8,-0.1452,0.0297408529758617,-2.112,-0.000789999999999957,"elong + leech"
"684",-5.6,-0.00122,0.00401320834035557,-2.452,-0.000549999999999995,"elong + leech"
"685",-2.8,0.00691999999999993,0.0286749932009249,-2.175,-0.00374000000000002,"elong + leech"
"686",-2.8,0.04462,0.0355692486697608,-0.281,-0.00122800000000001,"elong + leech"
"687",-4.6,0.0987399999999999,0.0608507020240077,-3.687,-0.00533799999999995,"elong + leech"
"688",-3.2,0.0983999999999998,0.0454433672011866,-1.32266666666667,-0.00423599999999996,"elong + leech"
"689",-4.2,0.0821999999999999,0.0292211499874458,-4.74,-0.00235199999999997,"elong + leech"
"690",-1.4,-0.12176,0.00106908480267959,-2.18,-0.00256400000000001,"elong + leech"
"691",-2.8,-0.0118600000000001,-0.0116357831741565,0.604,0.00215599999999999,"elong + leech"
"692",-4.2,-0.0880400000000002,0.0140599394084936,-0.626,-0.00289200000000001,"elong + leech"
"693",-4.4,-0.00480000000000003,-0.00294358126418576,-1.86,-0.00342000000000003,"elong + leech"
"694",-5.4,0.08568,0.0282551771397314,-2.819,0.000787999999999955,"elong + leech"
"695",-4.8,-0.0535400000000001,0.0635584608694871,-1.356,-0.00195800000000002,"elong + leech"
"696",-2.8,0.07346,0.0340762164419892,-4.472,-0.00246400000000002,"elong + leech"
"697",-4.2,0.0371599999999999,0.0430995103547886,-2.676,-0.00228,"elong + leech"
"698",-3.8,0.0516599999999999,-0.0154429676860882,-3.944,-0.00595400000000001,"elong + leech"
"699",-3,-0.11042,0.0473419571483615,-4.608,-0.000950000000000006,"elong + leech"
"700",-3.4,0.16422,0.0014548662611068,-0.66,-0.003218,"elong + leech"
"701",-3.8,0.0295199999999999,0.0246072632198845,-2.213,-0.000271999999999994,"elong + leech"
"702",-4,0.11384,0.0526340528179914,-3.368,-0.002886,"elong + leech"
"703",-5.4,-0.0471,0.0708819600478582,-2.78133333333333,-0.00391600000000003,"elong + leech"
"704",-3.8,-0.14478,0.0247321718730023,-1.79,-0.00184800000000002,"elong + leech"
"705",-4,0.02974,0.0430076408693965,-1.28,0.00143799999999999,"elong + leech"
"706",-3.6,0.0602999999999998,0.0191833853267402,-5.036,-0.000586000000000031,"elong + leech"
"707",-5,-0.16642,0.0235889504961991,-5.556,0.00206600000000001,"elong + leech"
"708",-2.6,-0.0708,0.0170209478255617,-3.015,-0.00414200000000003,"elong + leech"
"709",-4,-0.0102599999999999,0.0416855799759249,-2.847,-0.00181599999999998,"elong + leech"
"710",-3,0.12606,0.0251504452577114,-2.03,-0.000759999999999983,"elong + leech"
"711",-3,-0.0763400000000001,0.0458955151958413,-2.105,-0.00039399999999995,"elong + leech"
"712",-1.8,0.01568,0.00238496959551665,-2.988,-0.000375999999999987,"elong + leech"
"713",-2.8,-0.15812,0.0155599505412652,-3.943,-0.000981999999999983,"elong + leech"
"714",-1.4,-0.0411,0.00856739713180521,-3.024,0.000463999999999964,"elong + leech"
"715",-4.6,-0.2312,0.0365011869147089,-5.118,-0.00142399999999998,"elong + leech"
"716",-3.6,-0.04778,0.0217771274378435,-3.64,0.000995999999999941,"elong + leech"
"717",-3,0.0836399999999998,0.0259080292331534,-1.054,-0.00172000000000005,"elong + leech"
"718",-6.2,-0.0644200000000001,0.0457453906513843,-2.724,2.99999999999745e-05,"elong + leech"
"719",-2.8,0.05582,0.0598316120051929,-1.483,0.00242399999999998,"elong + leech"
"720",-3.6,-0.0555,0.04314610063004,-3.229,-0.00102000000000002,"elong + leech"
"721",-1,-0.0902599999999999,0.0266662284951532,-2.98,0.00259999999999999,"elong + leech"
"722",-2.6,0.01006,0.0448382834127282,0.552,-0.00309199999999998,"elong + leech"
"723",-6.2,-0.03062,0.0223533268083156,-2.226,0.00211999999999996,"elong + leech"
"724",-3.8,0.0175799999999998,0.0410242827745674,-1.135,-0.00217800000000001,"elong + leech"
"725",-3.6,-0.0413,0.0126874669888166,-1.176,0.000740000000000018,"elong + leech"
"726",-3,-0.12692,0.0265933732735761,-1.004,0.000668000000000002,"elong + leech"
"727",-4.6,0.14888,0.0341672694489809,-4.888,-0.000926000000000038,"elong + leech"
"728",-4,-0.12142,-0.000483827583458218,-3.49866666666667,-0.000790000000000013,"elong + leech"
"729",-3.6,-0.08412,0.0551189034490773,-1.601,0.000301999999999969,"elong + leech"
"730",-2.2,-0.11058,0.0661995048999895,-1.438,-0.00397599999999998,"elong + leech"
"731",-3.2,-0.14264,0.0467115651895775,-3.61066666666667,0.000491999999999992,"elong + leech"
"732",-3.4,0.05564,0.0468425701179626,-2.484,-0.000579999999999969,"elong + leech"
"733",-2.8,0.10822,0.0565035197276735,-3.099,-0.00354199999999999,"elong + leech"
"734",-5.4,-0.0759400000000001,0.0435623918471249,-4.522,-0.00178399999999995,"elong + leech"
"735",-3.6,-0.03298,0.0490001814075117,-2.668,-0.00292200000000004,"elong + leech"
"736",-5,-0.1175,0.0549776176480591,-1.516,-0.00138199999999999,"elong + leech"
"737",-4.2,-0.04512,0.0622597554299268,-2.528,-0.00129400000000002,"elong + leech"
"738",-3.2,-0.0645200000000001,0.0608507020240077,-4.657,-0.00330799999999998,"elong + leech"
"739",-4.4,-0.1005,-0.00275766437573327,0.264,0.000782000000000005,"elong + leech"
"740",-3.4,0.0645399999999999,0.0500410880020173,-1.332,0.000571999999999961,"elong + leech"
"741",-5,-0.0400200000000001,0.0345842314642117,-3.954,-0.00165200000000004,"elong + leech"
"742",-1.4,-0.07226,0.0501824490662959,-3.168,-0.00236600000000003,"elong + leech"
"743",-3,-0.11446,0.0394619525708352,-0.664000000000001,0.000576000000000021,"elong + leech"
"744",-2.8,-0.03702,0.00274635782954741,-4.743,-0.00398799999999999,"elong + leech"
"745",-3.2,-0.0414000000000002,0.0569049191623324,-3.94,-0.00142399999999998,"elong + leech"
"746",-5.4,0.11176,0.0290607746593521,-1.89,-0.00343600000000005,"elong + leech"
"747",-3.8,0.0128199999999999,0.0609447108158739,-0.416,-0.002772,"elong + leech"
"748",-3.8,-0.15876,0.0606838380105644,-3.29,-0.00330000000000003,"elong + leech"
"749",-4.6,0.00815999999999995,0.0499302847419215,-2.64,-0.00264199999999998,"elong + leech"
"750",-3.6,0.0429599999999999,0.0321155467998563,-4.824,0.00171199999999999,"elong + leech"
"751",-4.6,-0.19112,0.0522690565972033,-3.384,0.00124599999999997,"elong + leech"
"752",-4.6,-0.0293200000000001,0.00836239135406364,-2.624,-0.00507600000000002,"elong + leech"
"753",-3.4,-0.0949800000000001,0.0160056098505703,-2.79,-0.00146599999999997,"elong + leech"
"754",-2.2,0.01784,0.0406471293079639,-2.695,-0.00319199999999997,"elong + leech"
"755",-2.4,-0.03342,0.0604649205655804,-2.20666666666667,-0.00125400000000003,"elong + leech"
"756",-2.8,0.0293399999999998,0.0459513822234092,-6.14133333333333,0.00156400000000001,"elong + leech"
"757",-2.4,0.12026,0.0233480856333995,-2.218,-0.00053000000000003,"elong + leech"
"758",-4.6,-0.16192,0.0325252661889431,-0.458666666666667,-0.000429999999999986,"elong + leech"
"759",-2.8,-0.30018,0.0325359574752888,-0.731,-0.002498,"elong + leech"
"760",-4.6,0.12252,0.0436028136119133,-1.812,-0.00211,"elong + leech"
"761",-6.6,0.0317799999999998,0.0345501789099398,-3.398,-0.000636000000000025,"elong + leech"
"762",-3.6,0.0232799999999997,0.00150201086970092,-2.3,-0.00139600000000001,"elong + leech"
"763",-4.6,0.1229,0.0441841896147015,-2.114,-0.00153800000000004,"elong + leech"
"764",-4.6,-0.0561,0.0676025504041641,-1.684,-0.00170800000000004,"elong + leech"
"765",-5,-0.16844,0.0310823381730783,-3.604,-0.00319599999999998,"elong + leech"
"766",-5.4,-0.0246200000000001,0.0333182870068858,-4.578,-0.00396400000000002,"elong + leech"
"767",-2.6,-0.0895200000000002,0.0443073095846045,-4.432,-0.00278600000000001,"elong + leech"
"768",-4.2,0.0849199999999999,0.0229422962324624,-2.68,-0.00152200000000002,"elong + leech"
"769",-4.2,0.0653799999999999,0.0244374244577472,-3.436,-0.00194000000000005,"elong + leech"
"770",-5.6,-0.0606200000000001,0.0458736357364955,-3.913,-0.00387200000000004,"elong + leech"
"771",-4,0.0269400000000001,0.0059889213663834,-1.385,-0.00077200000000005,"elong + leech"
"772",-4.2,-0.0540200000000001,0.0351303882507326,-1.108,-0.00174600000000003,"elong + leech"
"773",-3.8,-0.12246,0.0366813385037787,-2.105,-0.000698000000000032,"elong + leech"
"774",-3.8,-0.13274,0.0269830382557378,-2.252,-0.00301800000000002,"elong + leech"
"775",-3.8,0.01572,0.0465667960747523,-2.99066666666667,0.00193599999999999,"elong + leech"
"776",-4.2,0.0765799999999999,0.0339273698582118,-3.408,-0.00342799999999999,"elong + leech"
"777",-3.6,0.0464599999999999,0.0634975717344579,-0.368000000000001,-0.000144000000000033,"elong + leech"
"778",-5,-0.0166400000000001,0.0288573443265864,-0.728000000000002,-0.00056000000000006,"elong + leech"
"779",-3.8,-0.0462400000000002,0.019172005376054,-1.022,0.000799999999999967,"elong + leech"
"780",-4.2,-0.12998,0.0114729198519794,-1.571,0.000563999999999953,"elong + leech"
"781",-6.6,0.02464,0.0172293207620794,-0.361000000000001,0.000794000000000017,"elong + leech"
"782",-3.8,-0.0081,0.0271346387947604,-1.681,-0.00275999999999998,"elong + leech"
"783",-4,-0.0540200000000001,0.050482930213792,-3.913,-0.00295000000000001,"elong + leech"
"784",-5.6,-0.00474000000000013,0.0418949269437627,-3.043,-0.000699999999999978,"elong + leech"
"785",-4.4,-0.0584600000000002,0.0502392024999714,-1.456,-0.000488000000000044,"elong + leech"
"786",-4.2,0.00507999999999997,0.035378321593614,-4.084,0.000455999999999956,"elong + leech"
"787",-2.2,0.03804,0.0374029872955665,-1.277,-0.00106800000000001,"elong + leech"
"788",-4.2,-0.0119600000000002,0.0621901578139626,-2.808,0.00134600000000001,"elong + leech"
"789",-4.6,0.00368000000000002,0.0420568672903615,-3.344,-0.000911999999999968,"elong + leech"
"790",-2.6,0.0400399999999999,0.0173722502298021,-2.582,-0.00289600000000001,"elong + leech"
"791",-3.2,-0.0235800000000002,0.0345361462305752,-2.324,3.59999999999805e-05,"elong + leech"
"792",-4.2,-0.21052,0.0232628032739738,-3.08,-0.00197399999999998,"elong + leech"
"793",-4,0.00646000000000002,0.0231352429898026,-3.83466666666667,-0.00109600000000004,"elong + leech"
"794",-3.8,-0.07168,0.0198724681960448,-1.856,-0.001722,"elong + leech"
"795",-4.8,0.04292,0.0215438968881729,0.317333333333333,-0.00219399999999997,"elong + leech"
"796",-2.8,0.11888,0.0389093070989647,-4.468,-0.00146200000000002,"elong + leech"
"797",-3,-0.23146,0.0308309288018125,-8.88178419700125e-16,-0.00383800000000001,"elong + leech"
"798",-3.4,-0.0973,0.0339822076501229,-0.628000000000001,-0.002938,"elong + leech"
"799",-6.4,-0.10746,0.0251023198158595,-3.74,-0.00130799999999998,"elong + leech"
"800",-3.8,0.0413199999999998,0.0525318016029038,-1.608,-0.000968000000000024,"elong + leech"
"801",-4.6,-0.05384,0.0423725778875821,-3.252,0.000713999999999992,"elong + leech"
"802",-4.6,-0.0193000000000001,0.0450288552118415,-3.829,-0.00173600000000002,"elong + leech"
"803",-4.4,0.01134,-0.00486280811268736,-1.832,-0.000931999999999988,"elong + leech"
"804",-4.8,-0.08394,-0.00141576582840636,-3.468,-0.000101999999999991,"elong + leech"
"805",-3.6,-0.1887,0.0601376812240435,-3.648,-0.00418000000000002,"elong + leech"
"806",-4.2,0.0927599999999998,0.0592525127352174,-3.088,-0.00162000000000001,"elong + leech"
"807",-3,0.0417599999999999,0.0283372104283724,-0.592000000000001,-0.000269999999999992,"elong + leech"
"808",-4.8,0.07214,0.0378001487046799,0.253333333333333,-0.000400000000000011,"elong + leech"
"809",-3,-0.0422800000000002,0.00856739713180521,-2.367,0.000663999999999998,"elong + leech"
"810",-4.8,-0.11378,-0.00558800200757764,-4.864,-0.00189,"elong + leech"
"811",-4,0.0542599999999999,0.0113060558385362,-2.376,0.00218800000000002,"elong + leech"
"812",-2,-0.17224,0.00746701639785241,-1.289,-0.00304599999999999,"elong + leech"
"813",-2.4,-0.0640200000000003,0.0329175363327199,-1.975,-0.00132599999999999,"elong + leech"
"814",-3.4,-0.13694,0.0459467337190144,-4.648,-0.00230199999999997,"elong + leech"
"815",-4.4,-0.0730400000000002,0.0359790512014961,-4.908,0.00167600000000001,"elong + leech"
"816",-3.8,-0.2286,0.0301835125409147,-1.998,-0.002668,"elong + leech"
"817",-3.8,0.07182,0.00106908480267959,-1.6,-0.00217600000000001,"elong + leech"
"818",-6,0.0123799999999998,0.0224237817015803,-1.065,-0.00278800000000001,"elong + leech"
"819",-5.2,-0.0309200000000002,0.0204734627744768,-1.68,-0.00359200000000004,"elong + leech"
"820",-4.6,0.0421599999999999,0.0236899246035963,-3.268,0.000398000000000009,"elong + leech"
"821",-3.6,-0.16474,0.0595186692159456,-5.812,0.00018199999999996,"elong + leech"
"822",-6.2,-0.0623400000000001,0.0581792134259906,-1.137,0.00310599999999994,"elong + leech"
"823",-3.6,0.0387,0.0516584047912908,-4.657,-0.00202199999999997,"elong + leech"
"824",-2.2,-0.06046,0.0517610415749807,-2.256,-0.00341000000000002,"elong + leech"
"825",-4.6,-0.08624,0.0574833719793033,-2.884,-0.00128800000000001,"elong + leech"
"826",-3.8,-0.13232,0.0520878960314705,-4.409,-0.00198599999999999,"elong + leech"
"827",-6.2,-0.16996,0.0543726523221199,-2.509,-0.00158400000000003,"elong + leech"
"828",-2.6,-0.04552,0.00738675917647375,-1.572,0.00273999999999996,"elong + leech"
"829",-4.6,-0.04514,0.00220020104302654,-1.95333333333333,-0.000960000000000016,"elong + leech"
"830",-2.6,0.0364599999999999,0.0518689785864865,-0.86,0.00288999999999995,"elong + leech"
"831",-1.8,-0.09216,0.0528935199986275,-2.536,-0.000284000000000006,"elong + leech"
"832",-4.6,-0.0181800000000001,0.0700138873951326,-1.825,0.00194,"elong + leech"
"833",-2.6,0.0632399999999997,0.0303636641299845,-5.14,-0.00165000000000004,"elong + leech"
"834",-4.6,-0.0174800000000001,0.0336800054026096,-3.508,-0.000136000000000025,"elong + leech"
"835",-4.4,0.11408,0.0319297310602039,-3.735,-0.00251200000000001,"elong + leech"
"836",-2.2,0.07038,0.0309739535496745,-4.368,-0.00247799999999998,"elong + leech"
"837",-4.6,-0.0564400000000001,0.0633553266085814,0.107999999999999,-0.00169200000000003,"elong + leech"
"838",-1.4,0.05808,0.0309913041299061,-4.96133333333333,-0.00278399999999995,"elong + leech"
"839",-3,-0.0131800000000001,0.0146800657278578,-2.324,0.00347599999999998,"elong + leech"
"840",-3.2,-0.07994,0.0188308543672747,-0.706666666666667,-0.001998,"elong + leech"
"841",-2.6,-0.17828,0.0407796722742105,-6,0.000599999999999989,"elong + leech"
"842",-2.4,0.1217,0.0441728096640153,-3.199,-0.00240200000000002,"elong + leech"
"843",-3.6,-0.00336000000000014,0.0509816542387891,-1.696,-0.005992,"elong + leech"
"844",-3.4,0.11416,0.0557921217195224,-2.103,-0.00361799999999995,"elong + leech"
"845",-2.8,0.02504,0.0444759622812625,-0.951000000000001,-0.00157599999999997,"elong + leech"
"846",-2.6,-0.34742,0.0308385631149413,-4.046,-0.003554,"elong + leech"
"847",-4,0.07122,0.0475109604682789,-2.48,0.00222800000000001,"elong + leech"
"848",-3.8,0.02198,0.0599775723184779,-3.565,-0.00115400000000004,"elong + leech"
"849",-2.4,-0.1182,0.0500497159938409,-2.51733333333333,-0.00425000000000003,"elong + leech"
"850",-3.2,-0.17576,0.0344704464113694,-4.012,0.00103799999999998,"elong + leech"
"851",-1.8,-0.15432,0.0333245058653389,-3.047,-0.000958000000000014,"elong + leech"
"852",-1.6,-0.10268,0.000396057229949176,-1.447,0.00028800000000001,"elong + leech"
"853",-3.8,-0.0352000000000001,0.0483890351245911,-2.64266666666667,-0.00197799999999998,"elong + leech"
"854",-1.4,0.0238999999999999,0.0575902977066577,-0.706666666666667,-0.00125800000000004,"elong + leech"
"855",-3.8,-0.0846399999999999,0.0309739535496745,-0.744000000000001,-0.00268800000000002,"elong + leech"
"856",-4.2,-0.0232600000000002,0.037214207714673,-3.293,-0.000496000000000052,"elong + leech"
"857",-3.2,-0.11656,0.030297297593757,-2.484,0.000109999999999943,"elong + leech"
"858",-2.4,-0.04068,0.0389063904973613,-2.808,0.00146000000000002,"elong + leech"
"859",-4.8,0.0172399999999999,0.0495612977517239,-2.989,-0.00180400000000003,"elong + leech"
"860",-3.4,-0.1887,0.0266795921500079,-1.75,-0.000371999999999983,"elong + leech"
"861",-3.2,0.00768000000000002,0.00953404883403203,-1.452,-0.00172800000000001,"elong + leech"
"862",-3.2,0.01844,0.0462127103224556,-2.168,-0.00409399999999999,"elong + leech"
"863",-2.8,-0.0834999999999999,0.0066615652815834,-1.569,-0.00561400000000001,"elong + leech"
"864",-3.6,0.00095999999999985,0.0159392433143429,-1.755,-0.001336,"elong + leech"
"865",-2.6,-0.0318200000000001,0.0371247639100254,-1.32,-0.00242199999999998,"elong + leech"
"866",-5.2,-0.12226,0.0345120831678717,-2.96666666666667,-0.00103999999999999,"elong + leech"
"867",-2.8,0.0871,0.0259532076951891,-0.42,-0.00291800000000003,"elong + leech"
"868",-1.4,0.0507199999999999,0.0363401874949993,-0.728,-0.001554,"elong + leech"
"869",-3.4,0.0329199999999999,0.0414850587610457,-2.94,-0.000765999999999989,"elong + leech"
"870",-3.6,0.02464,-0.037078235948113,-3.934,-0.000579999999999969,"elong + leech"
"871",-1.6,0.0740999999999999,0.0348562278697966,-1.16,0.00103799999999998,"elong + leech"
"872",-4.4,-0.0469000000000001,0.012096823125414,-5.378,0.001776,"elong + leech"
